image_id,image_name,study_id,patient_id,patient_key,pair_key,frame_num,contrast,relative_path,file_exists,load_success,error_message,blur_score,brightness_mean,brightness_std,intensity_min,intensity_max,contrast_std,edge_density,width,height
img_66a0cf10a499,nov2021_021_2_2.jpg,nov2021,021,nov2021_021,nov2021_021_2,2,darkfield,nov2021/nov2021_images/nov2021_021_2_2.jpg,True,True,,16.7088623046875,136.72909545898438,49.28335952758789,0.0,231.0,3.219921112060547,0.04351354528356482,4032,3024
img_c1eaef8871f6,nov2021_022_0_0.jpg,nov2021,022,nov2021_022,nov2021_022_0,0,brightfield,nov2021/nov2021_images/nov2021_022_0_0.jpg,True,True,,20.12177276611328,45.783817291259766,47.30574417114258,1.0,255.0,3.434922695159912,0.0743136935763889,4032,3024
img_4eb19d2f1d30,nov2021_022_0_2.jpg,nov2021,022,nov2021_022,nov2021_022_0,0,darkfield,nov2021/nov2021_images/nov2021_022_0_2.jpg,True,True,,11.954730033874512,134.43959045410156,54.218746185302734,0.0,249.0,2.179704189300537,0.08301685474537036,4032,3024
img_e9a4bc8640e8,nov2021_022_1_0.jpg,nov2021,022,nov2021_022,nov2021_022_1,1,brightfield,nov2021/nov2021_images/nov2021_022_1_0.jpg,True,True,,57.53205490112305,16.21516990661621,9.334609031677246,0.0,235.0,4.412752151489258,0.03910997178819445,4032,3024
img_9f5e59c419fe,nov2021_022_1_2.jpg,nov2021,022,nov2021_022,nov2021_022_1,1,darkfield,nov2021/nov2021_images/nov2021_022_1_2.jpg,True,True,,52.217071533203125,149.43125915527344,52.22113037109375,0.0,244.0,4.281658172607422,0.05726680049189815,4032,3024
img_1083fcf4d0b2,nov2021_022_2_0.jpg,nov2021,022,nov2021_022,nov2021_022_2,2,brightfield,nov2021/nov2021_images/nov2021_022_2_0.jpg,True,True,,44.48106384277344,18.902162551879883,10.243902206420898,0.0,233.0,3.7871758937835693,0.06644920066550926,4032,3024
img_75a8b9897300,nov2021_022_2_2.jpg,nov2021,022,nov2021_022,nov2021_022_2,2,darkfield,nov2021/nov2021_images/nov2021_022_2_2.jpg,True,True,,21.814565658569336,152.68087768554688,51.87079620361328,0.0,232.0,2.9541263580322266,0.08082863136574074,4032,3024
img_3418edf8bfee,nov2021_023_0_0.jpg,nov2021,023,nov2021_023,nov2021_023_0,0,brightfield,nov2021/nov2021_images/nov2021_023_0_0.jpg,True,True,,27.150264739990234,17.451078414916992,31.655864715576172,0.0,255.0,4.09291410446167,0.0658863208912037,4032,3024
img_a52809bd146f,nov2021_023_0_2.jpg,nov2021,023,nov2021_023,nov2021_023_0,0,darkfield,nov2021/nov2021_images/nov2021_023_0_2.jpg,True,True,,35.962093353271484,157.87452697753906,52.4552116394043,7.0,245.0,3.9602227210998535,0.08885136357060185,4032,3024
img_3d1a2943370e,nov2021_023_1_0.jpg,nov2021,023,nov2021_023,nov2021_023_1,1,brightfield,nov2021/nov2021_images/nov2021_023_1_0.jpg,True,True,,19.12657356262207,2.3246347904205322,7.319268703460693,0.0,246.0,3.7842559814453125,0.05207881221064815,4032,3024
img_c42e001226ef,nov2021_023_1_2.jpg,nov2021,023,nov2021_023,nov2021_023_1,1,darkfield,nov2021/nov2021_images/nov2021_023_1_2.jpg,True,True,,33.90494155883789,161.06072998046875,51.532440185546875,3.0,240.0,4.521117210388184,0.07473189742476852,4032,3024
img_fed177465b03,nov2021_023_2_0.jpg,nov2021,023,nov2021_023,nov2021_023_2,2,brightfield,nov2021/nov2021_images/nov2021_023_2_0.jpg,True,True,,21.073070526123047,2.188044786453247,6.237966537475586,0.0,236.0,3.449540615081787,0.04105857566550926,4032,3024
img_32632841300d,nov2021_023_2_2.jpg,nov2021,023,nov2021_023,nov2021_023_2,2,darkfield,nov2021/nov2021_images/nov2021_023_2_2.jpg,True,True,,35.40009307861328,161.12063598632812,51.2471923828125,3.0,242.0,4.780557632446289,0.05697066695601852,4032,3024
img_3826cd16378a,nov2021_024_0_0.jpg,nov2021,024,nov2021_024,nov2021_024_0,0,brightfield,nov2021/nov2021_images/nov2021_024_0_0.jpg,True,True,,38.10706329345703,53.89018630981445,46.478240966796875,0.0,255.0,5.692470073699951,0.0999416775173611,4032,3024
img_281b22f361e1,nov2021_024_0_2.jpg,nov2021,024,nov2021_024,nov2021_024_0,0,darkfield,nov2021/nov2021_images/nov2021_024_0_2.jpg,True,True,,13.645344734191895,139.51954650878906,52.89253616333008,0.0,238.0,2.875203847885132,0.12086995442708333,4032,3024
img_3d548666fa17,nov2021_024_1_0.jpg,nov2021,024,nov2021_024,nov2021_024_1,1,brightfield,nov2021/nov2021_images/nov2021_024_1_0.jpg,True,True,,196.79087829589844,29.69952392578125,22.424711227416992,0.0,244.0,9.857329368591309,0.07249620225694445,4032,3024
img_6b92a9cb0c05,nov2021_024_1_2.jpg,nov2021,024,nov2021_024,nov2021_024_1,1,darkfield,nov2021/nov2021_images/nov2021_024_1_2.jpg,True,True,,67.93878936767578,148.6403045654297,52.5157585144043,0.0,239.0,5.1707844734191895,0.06923421223958333,4032,3024
img_f22e79d88f0e,nov2021_024_2_0.jpg,nov2021,024,nov2021_024,nov2021_024_2,2,brightfield,nov2021/nov2021_images/nov2021_024_2_0.jpg,True,True,,311.0173034667969,37.095703125,23.06062889099121,0.0,252.0,11.892718315124512,0.07861328125,4032,3024
img_ed8d566ab32d,nov2021_024_2_2.jpg,nov2021,024,nov2021_024,nov2021_024_2,2,darkfield,nov2021/nov2021_images/nov2021_024_2_2.jpg,True,True,,90.67703247070312,147.0507049560547,53.79965591430664,0.0,246.0,6.27272367477417,0.06239375361689815,4032,3024
img_dc87a275345a,nov2021_025_0_0.jpg,nov2021,025,nov2021_025,nov2021_025_0,0,brightfield,nov2021/nov2021_images/nov2021_025_0_0.jpg,True,True,,22.675827026367188,23.832530975341797,32.308677673339844,1.0,255.0,3.6427063941955566,0.05308702256944445,4032,3024
img_04de3a83a72f,nov2021_025_0_2.jpg,nov2021,025,nov2021_025,nov2021_025_0,0,darkfield,nov2021/nov2021_images/nov2021_025_0_2.jpg,True,True,,10.664423942565918,146.0775604248047,53.85858917236328,0.0,244.0,2.156688690185547,0.11054597077546297,4032,3024
img_dde2689b0e5a,nov2021_025_1_0.jpg,nov2021,025,nov2021_025,nov2021_025_1,1,brightfield,nov2021/nov2021_images/nov2021_025_1_0.jpg,True,True,,77.10445404052734,15.539738655090332,11.747305870056152,1.0,246.0,6.655582904815674,0.04995388454861111,4032,3024
img_525e73958d51,nov2021_025_1_2.jpg,nov2021,025,nov2021_025,nov2021_025_1,1,darkfield,nov2021/nov2021_images/nov2021_025_1_2.jpg,True,True,,58.93645477294922,157.98007202148438,50.643856048583984,3.0,240.0,6.046860694885254,0.06835711443865741,4032,3024
img_2b9d1ada1880,nov2021_025_2_0.jpg,nov2021,025,nov2021_025,nov2021_025_2,2,brightfield,nov2021/nov2021_images/nov2021_025_2_0.jpg,True,True,,97.83816528320312,20.978281021118164,16.838699340820312,0.0,252.0,8.493742942810059,0.048737702546296294,4032,3024
img_bfad51935a07,nov2021_025_2_2.jpg,nov2021,025,nov2021_025,nov2021_025_2,2,darkfield,nov2021/nov2021_images/nov2021_025_2_2.jpg,True,True,,62.49526596069336,156.93113708496094,51.21537399291992,1.0,239.0,6.703963756561279,0.06970666956018519,4032,3024
img_dd08cb663e93,nov2021_026_0_0.jpg,nov2021,026,nov2021_026,nov2021_026_0,0,brightfield,nov2021/nov2021_images/nov2021_026_0_0.jpg,True,True,,16.259742736816406,27.25935935974121,34.11254119873047,1.0,255.0,2.868746757507324,0.06395580150462964,4032,3024
img_0ec473463da7,nov2021_026_0_2.jpg,nov2021,026,nov2021_026,nov2021_026_0,0,darkfield,nov2021/nov2021_images/nov2021_026_0_2.jpg,True,True,,26.889978408813477,153.6793670654297,50.26658248901367,10.0,236.0,3.882211208343506,0.08187075014467593,4032,3024
img_53fde0b2cebe,nov2021_026_1_0.jpg,nov2021,026,nov2021_026,nov2021_026_1,1,brightfield,nov2021/nov2021_images/nov2021_026_1_0.jpg,True,True,,13.572686195373535,7.6396870613098145,6.293150424957275,0.0,218.0,2.5893030166625977,0.06407109013310185,4032,3024
img_78d7e99d612e,nov2021_026_1_2.jpg,nov2021,026,nov2021_026,nov2021_026_1,1,darkfield,nov2021/nov2021_images/nov2021_026_1_2.jpg,True,True,,36.76094055175781,160.15606689453125,50.9136848449707,2.0,241.0,4.877632141113281,0.06822374131944445,4032,3024
img_f3625c3cedd0,nov2021_026_2_0.jpg,nov2021,026,nov2021_026,nov2021_026_2,2,brightfield,nov2021/nov2021_images/nov2021_026_2_0.jpg,True,True,,18.40497589111328,11.237483024597168,7.770097255706787,0.0,236.0,2.779226064682007,0.06469274450231481,4032,3024
img_377ed1c5c50d,nov2021_026_2_2.jpg,nov2021,026,nov2021_026,nov2021_026_2,2,darkfield,nov2021/nov2021_images/nov2021_026_2_2.jpg,True,True,,17.945510864257812,159.02499389648438,52.54081344604492,0.0,241.0,3.3615992069244385,0.06968406394675926,4032,3024
img_9c5a2d092e98,nov2021_027_0_0.jpg,nov2021,027,nov2021_027,nov2021_027_0,0,brightfield,nov2021/nov2021_images/nov2021_027_0_0.jpg,True,True,,19.479623794555664,42.86798858642578,47.282474517822266,1.0,255.0,3.4819650650024414,0.07323992693865741,4032,3024
img_bbcb1d041ba0,nov2021_027_0_2.jpg,nov2021,027,nov2021_027,nov2021_027_0,0,darkfield,nov2021/nov2021_images/nov2021_027_0_2.jpg,True,True,,11.077889442443848,140.85987854003906,53.605220794677734,0.0,243.0,2.1613810062408447,0.09864637586805555,4032,3024
img_44edb80b894f,nov2021_027_1_0.jpg,nov2021,027,nov2021_027,nov2021_027_1,1,brightfield,nov2021/nov2021_images/nov2021_027_1_0.jpg,True,True,,39.128360748291016,12.12954330444336,8.612135887145996,0.0,243.0,4.263398170471191,0.04057481553819445,4032,3024
img_79233431ed37,nov2021_027_1_2.jpg,nov2021,027,nov2021_027,nov2021_027_1,1,darkfield,nov2021/nov2021_images/nov2021_027_1_2.jpg,True,True,,44.01398849487305,152.6903533935547,53.26042556762695,0.0,237.0,4.174953937530518,0.0712890625,4032,3024
img_82b68453df74,nov2021_027_2_0.jpg,nov2021,027,nov2021_027,nov2021_027_2,2,brightfield,nov2021/nov2021_images/nov2021_027_2_0.jpg,True,True,,93.11013793945312,22.449790954589844,15.590540885925293,0.0,250.0,6.345938205718994,0.052919741030092594,4032,3024
img_2f2935252590,nov2021_027_2_2.jpg,nov2021,027,nov2021_027,nov2021_027_2,2,darkfield,nov2021/nov2021_images/nov2021_027_2_2.jpg,True,True,,34.02755355834961,149.1382293701172,54.728477478027344,0.0,234.0,4.113462924957275,0.06140588831018518,4032,3024
img_9766765ef449,nov2021_028_0_0.jpg,nov2021,028,nov2021_028,nov2021_028_0,0,brightfield,nov2021/nov2021_images/nov2021_028_0_0.jpg,True,True,,23.592344284057617,23.507158279418945,31.134565353393555,1.0,255.0,3.6030359268188477,0.05269820601851852,4032,3024
img_8bc471caa36d,nov2021_028_0_2.jpg,nov2021,028,nov2021_028,nov2021_028_0,0,darkfield,nov2021/nov2021_images/nov2021_028_0_2.jpg,True,True,,10.417742729187012,147.91502380371094,53.95690155029297,0.0,244.0,2.136410713195801,0.10783329716435185,4032,3024
img_ad1e8a4d3955,nov2021_028_1_0.jpg,nov2021,028,nov2021_028,nov2021_028_1,1,brightfield,nov2021/nov2021_images/nov2021_028_1_0.jpg,True,True,,80.34223937988281,15.451741218566895,11.824971199035645,0.0,246.0,6.799525737762451,0.051886664496527776,4032,3024
img_f4ef86c9a75b,nov2021_028_1_2.jpg,nov2021,028,nov2021_028,nov2021_028_1,1,darkfield,nov2021/nov2021_images/nov2021_028_1_2.jpg,True,True,,68.67272186279297,158.3571014404297,49.90604019165039,4.0,239.0,6.322140693664551,0.07192201967592593,4032,3024
img_eee7adace100,nov2021_028_2_0.jpg,nov2021,028,nov2021_028,nov2021_028_2,2,brightfield,nov2021/nov2021_images/nov2021_028_2_0.jpg,True,True,,96.51595306396484,20.613365173339844,15.796841621398926,1.0,251.0,8.212592124938965,0.048577202690972224,4032,3024
img_b0b9fa7ab8bd,nov2021_028_2_2.jpg,nov2021,028,nov2021_028,nov2021_028_2,2,darkfield,nov2021/nov2021_images/nov2021_028_2_2.jpg,True,True,,62.120506286621094,156.16384887695312,51.387359619140625,1.0,238.0,6.750466823577881,0.0685718677662037,4032,3024
img_583b21febdb3,nov2021_029_0_0.jpg,nov2021,029,nov2021_029,nov2021_029_0,0,brightfield,nov2021/nov2021_images/nov2021_029_0_0.jpg,True,True,,15.587944984436035,27.208202362060547,34.723148345947266,1.0,255.0,2.5869457721710205,0.051450376157407406,4032,3024
img_5e35000e3c1b,nov2021_029_0_2.jpg,nov2021,029,nov2021_029,nov2021_029_0,0,darkfield,nov2021/nov2021_images/nov2021_029_0_2.jpg,True,True,,24.26072883605957,157.26657104492188,51.108123779296875,9.0,242.0,3.30168080329895,0.08515986689814815,4032,3024
img_f33c61dfda54,nov2021_029_1_0.jpg,nov2021,029,nov2021_029,nov2021_029_1,1,brightfield,nov2021/nov2021_images/nov2021_029_1_0.jpg,True,True,,7.857010364532471,5.890753746032715,3.840341806411743,0.0,135.0,1.781387448310852,0.032102231626157406,4032,3024
img_990711f4b9a6,nov2021_029_1_2.jpg,nov2021,029,nov2021_029,nov2021_029_1,1,darkfield,nov2021/nov2021_images/nov2021_029_1_2.jpg,True,True,,24.36378288269043,162.88201904296875,48.791587829589844,6.0,239.0,3.45249342918396,0.06245478877314815,4032,3024
img_d099e96c60f0,nov2021_029_2_0.jpg,nov2021,029,nov2021_029,nov2021_029_2,2,brightfield,nov2021/nov2021_images/nov2021_029_2_0.jpg,True,True,,7.366143226623535,6.377857208251953,4.023522853851318,0.0,248.0,2.1223580837249756,0.021165635850694444,4032,3024
img_bb6267f4442f,nov2021_029_2_2.jpg,nov2021,029,nov2021_029,nov2021_029_2,2,darkfield,nov2021/nov2021_images/nov2021_029_2_2.jpg,True,True,,20.21809959411621,159.58604431152344,51.378780364990234,1.0,240.0,3.2207727432250977,0.05888310185185185,4032,3024
img_95c96d9f75ca,nov2021_030_0_0.jpg,nov2021,030,nov2021_030,nov2021_030_0,0,brightfield,nov2021/nov2021_images/nov2021_030_0_0.jpg,True,True,,10.470929145812988,23.05137825012207,32.9080696105957,1.0,255.0,2.5829901695251465,0.04374412254050926,4032,3024
img_d2e60ae2ace1,nov2021_030_0_2.jpg,nov2021,030,nov2021_030,nov2021_030_0,0,darkfield,nov2021/nov2021_images/nov2021_030_0_2.jpg,True,True,,9.403803825378418,150.02023315429688,54.17310333251953,0.0,244.0,1.8258047103881836,0.11324282045717593,4032,3024
img_80974da073c1,nov2021_030_1_0.jpg,nov2021,030,nov2021_030,nov2021_030_1,1,brightfield,nov2021/nov2021_images/nov2021_030_1_0.jpg,True,True,,7.124236106872559,6.975497722625732,3.951979160308838,0.0,252.0,1.9487361907958984,0.022325303819444444,4032,3024
img_43d86704a2c8,nov2021_030_1_2.jpg,nov2021,030,nov2021_030,nov2021_030_1,1,darkfield,nov2021/nov2021_images/nov2021_030_1_2.jpg,True,True,,24.432432174682617,162.39743041992188,48.89188766479492,3.0,237.0,3.6181414127349854,0.04949046947337963,4032,3024
img_e77649de3d91,nov2021_030_2_0.jpg,nov2021,030,nov2021_030,nov2021_030_2,2,brightfield,nov2021/nov2021_images/nov2021_030_2_0.jpg,True,True,,1.264404296875,6.746875762939453,2.2077131271362305,0.0,28.0,0.504152238368988,0.13176133897569445,4032,3024
img_17300c226fa8,nov2021_030_2_2.jpg,nov2021,030,nov2021_030,nov2021_030_2,2,darkfield,nov2021/nov2021_images/nov2021_030_2_2.jpg,True,True,,7.943155765533447,156.93603515625,53.232574462890625,0.0,242.0,1.9378615617752075,0.056306061921296294,4032,3024
img_145d9234881e,nov2021_031_0_0.jpg,nov2021,031,nov2021_031,nov2021_031_0,0,brightfield,nov2021/nov2021_images/nov2021_031_0_0.jpg,True,True,,17.02183723449707,50.917236328125,50.68287658691406,0.0,255.0,2.786846160888672,0.06117078993055555,4032,3024
img_8ea9ae540d7a,nov2021_031_0_2.jpg,nov2021,031,nov2021_031,nov2021_031_0,0,darkfield,nov2021/nov2021_images/nov2021_031_0_2.jpg,True,True,,22.943586349487305,143.50807189941406,49.233551025390625,1.0,250.0,3.055856466293335,0.07603850188078703,4032,3024
img_e2279451fcee,nov2021_031_1_0.jpg,nov2021,031,nov2021_031,nov2021_031_1,1,brightfield,nov2021/nov2021_images/nov2021_031_1_0.jpg,True,True,,36.77096176147461,15.364958763122559,8.0501127243042,0.0,242.0,3.721817970275879,0.03739646629050926,4032,3024
img_32ee009c6bcc,nov2021_031_1_2.jpg,nov2021,031,nov2021_031,nov2021_031_1,1,darkfield,nov2021/nov2021_images/nov2021_031_1_2.jpg,True,True,,36.033714294433594,150.35964965820312,52.53633117675781,0.0,233.0,3.7590198516845703,0.06529631438078703,4032,3024
img_6a39ab9a1c26,nov2021_031_2_0.jpg,nov2021,031,nov2021_031,nov2021_031_2,2,brightfield,nov2021/nov2021_images/nov2021_031_2_0.jpg,True,True,,79.71288299560547,22.473142623901367,12.541014671325684,0.0,240.0,5.064537048339844,0.061530219184027776,4032,3024
img_4b103cf70250,nov2021_031_2_2.jpg,nov2021,031,nov2021_031,nov2021_031_2,2,darkfield,nov2021/nov2021_images/nov2021_031_2_2.jpg,True,True,,29.83138084411621,150.84120178222656,55.04816818237305,0.0,236.0,3.4819884300231934,0.07411250361689815,4032,3024
img_31d7273bfdaf,nov2021_032_0_0.jpg,nov2021,032,nov2021_032,nov2021_032_0,0,brightfield,nov2021/nov2021_images/nov2021_032_0_0.jpg,True,True,,24.30933952331543,54.217594146728516,47.7115592956543,0.0,255.0,3.6324164867401123,0.07324444806134259,4032,3024
img_330dde942d38,nov2021_032_0_2.jpg,nov2021,032,nov2021_032,nov2021_032_0,0,darkfield,nov2021/nov2021_images/nov2021_032_0_2.jpg,True,True,,13.148143768310547,139.17929077148438,51.967559814453125,0.0,240.0,2.3821966648101807,0.09180817780671297,4032,3024
img_b5e381c2921a,nov2021_032_1_0.jpg,nov2021,032,nov2021_032,nov2021_032_1,1,brightfield,nov2021/nov2021_images/nov2021_032_1_0.jpg,True,True,,67.70950317382812,22.558523178100586,12.693753242492676,0.0,241.0,5.4483962059021,0.044677734375,4032,3024
img_6338f9f2d005,nov2021_032_1_2.jpg,nov2021,032,nov2021_032,nov2021_032_1,1,darkfield,nov2021/nov2021_images/nov2021_032_1_2.jpg,True,True,,46.40815734863281,150.25656127929688,51.91459274291992,0.0,232.0,4.394763469696045,0.06516068070023148,4032,3024
img_ddec7c8922a8,nov2021_032_2_0.jpg,nov2021,032,nov2021_032,nov2021_032_2,2,brightfield,nov2021/nov2021_images/nov2021_032_2_0.jpg,True,True,,67.57518768310547,22.538002014160156,13.099581718444824,0.0,245.0,5.3113274574279785,0.05892379195601852,4032,3024
img_43675eef12a5,nov2021_032_2_2.jpg,nov2021,032,nov2021_032,nov2021_032_2,2,darkfield,nov2021/nov2021_images/nov2021_032_2_2.jpg,True,True,,35.95903396606445,146.74766540527344,54.42815399169922,0.0,231.0,3.9760231971740723,0.07637532552083333,4032,3024
img_c83e39b72fe0,nov2021_033_0_0.jpg,nov2021,033,nov2021_033,nov2021_033_0,0,brightfield,nov2021/nov2021_images/nov2021_033_0_0.jpg,True,True,,17.359434127807617,26.356828689575195,34.187965393066406,1.0,255.0,2.8269877433776855,0.054606119791666664,4032,3024
img_413392d11f11,nov2021_033_0_2.jpg,nov2021,033,nov2021_033,nov2021_033_0,0,darkfield,nov2021/nov2021_images/nov2021_033_0_2.jpg,True,True,,24.77627182006836,155.62193298339844,50.23856735229492,9.0,238.0,3.4274868965148926,0.08325873480902778,4032,3024
img_90d2fc1c55bb,nov2021_033_1_0.jpg,nov2021,033,nov2021_033,nov2021_033_1,1,brightfield,nov2021/nov2021_images/nov2021_033_1_0.jpg,True,True,,22.667240142822266,7.436426162719727,7.310586929321289,0.0,239.0,3.3538577556610107,0.05222122757523148,4032,3024
img_48309b7f88d8,nov2021_033_1_2.jpg,nov2021,033,nov2021_033,nov2021_033_1,1,darkfield,nov2021/nov2021_images/nov2021_033_1_2.jpg,True,True,,32.51266860961914,161.1403350830078,50.601463317871094,2.0,239.0,4.046783447265625,0.07762089482060185,4032,3024
img_9b9422d4eac1,nov2021_033_2_0.jpg,nov2021,033,nov2021_033,nov2021_033_2,2,brightfield,nov2021/nov2021_images/nov2021_033_2_0.jpg,True,True,,18.31827735900879,11.139092445373535,9.195426940917969,0.0,250.0,3.4109997749328613,0.042948404947916664,4032,3024
img_032b9fa667fc,nov2021_033_2_2.jpg,nov2021,033,nov2021_033,nov2021_033_2,2,darkfield,nov2021/nov2021_images/nov2021_033_2_2.jpg,True,True,,25.453441619873047,162.63906860351562,49.33155822753906,4.0,237.0,3.525648593902588,0.06810167100694445,4032,3024
img_82a2c0df4960,nov2021_034_0_0.jpg,nov2021,034,nov2021_034,nov2021_034_0,0,brightfield,nov2021/nov2021_images/nov2021_034_0_0.jpg,True,True,,46.20859146118164,43.71097946166992,44.824275970458984,1.0,255.0,5.666853904724121,0.07123254846643519,4032,3024
img_596475f33b61,nov2021_034_0_2.jpg,nov2021,034,nov2021_034,nov2021_034_0,0,darkfield,nov2021/nov2021_images/nov2021_034_0_2.jpg,True,True,,18.325489044189453,133.8478240966797,45.74189758300781,6.0,234.0,3.0336503982543945,0.08177128544560185,4032,3024
img_d51deae06b28,nov2021_034_1_0.jpg,nov2021,034,nov2021_034,nov2021_034_1,1,brightfield,nov2021/nov2021_images/nov2021_034_1_0.jpg,True,True,,63.345726013183594,12.162843704223633,10.698874473571777,0.0,238.0,5.4509735107421875,0.045604564525462965,4032,3024
img_f7085a449be3,nov2021_034_1_2.jpg,nov2021,034,nov2021_034,nov2021_034_1,1,darkfield,nov2021/nov2021_images/nov2021_034_1_2.jpg,True,True,,45.21028518676758,139.00645446777344,46.80314636230469,12.0,220.0,4.483702182769775,0.06353307653356481,4032,3024
img_df63e8aefeab,nov2021_034_2_0.jpg,nov2021,034,nov2021_034,nov2021_034_2,2,brightfield,nov2021/nov2021_images/nov2021_034_2_0.jpg,True,True,,82.27735900878906,17.03871726989746,13.088455200195312,0.0,248.0,6.41127347946167,0.049318666811342594,4032,3024
img_4392527d43b3,nov2021_034_2_2.jpg,nov2021,034,nov2021_034,nov2021_034_2,2,darkfield,nov2021/nov2021_images/nov2021_034_2_2.jpg,True,True,,48.33406448364258,138.4104766845703,49.09391784667969,3.0,227.0,5.002161026000977,0.05997495298032408,4032,3024
img_dde8fe9e0558,nov2021_035_0_0.jpg,nov2021,035,nov2021_035,nov2021_035_0,0,brightfield,nov2021/nov2021_images/nov2021_035_0_0.jpg,True,True,,94.96759033203125,37.721256256103516,35.4766960144043,0.0,255.0,7.2620720863342285,0.055187084056712965,4032,3024
img_cfbacaae8a17,nov2021_035_0_2.jpg,nov2021,035,nov2021_035,nov2021_035_0,0,darkfield,nov2021/nov2021_images/nov2021_035_0_2.jpg,True,True,,53.96245574951172,151.81973266601562,54.045509338378906,0.0,243.0,4.974177837371826,0.0829739040798611,4032,3024
img_03bf14eed8d0,nov2021_035_1_0.jpg,nov2021,035,nov2021_035,nov2021_035_1,1,brightfield,nov2021/nov2021_images/nov2021_035_1_0.jpg,True,True,,122.10916137695312,23.712406158447266,16.328123092651367,0.0,249.0,7.5905375480651855,0.0729663990162037,4032,3024
img_717821dbdaba,nov2021_035_1_2.jpg,nov2021,035,nov2021_035,nov2021_035_1,1,darkfield,nov2021/nov2021_images/nov2021_035_1_2.jpg,True,True,,48.26723098754883,153.9263916015625,53.078468322753906,0.0,238.0,5.0764617919921875,0.08213749638310185,4032,3024
img_90226b809aa6,nov2021_035_2_0.jpg,nov2021,035,nov2021_035,nov2021_035_2,2,brightfield,nov2021/nov2021_images/nov2021_035_2_0.jpg,True,True,,79.84710693359375,27.796213150024414,17.62767791748047,0.0,247.0,7.03983211517334,0.06358054832175926,4032,3024
img_dd03c7ef429f,nov2021_035_2_2.jpg,nov2021,035,nov2021_035,nov2021_035_2,2,darkfield,nov2021/nov2021_images/nov2021_035_2_2.jpg,True,True,,21.293018341064453,155.06492614746094,53.33060073852539,0.0,239.0,4.028321743011475,0.07612440321180555,4032,3024
img_07366b533538,nov2021_036_0_0.jpg,nov2021,036,nov2021_036,nov2021_036_0,0,brightfield,nov2021/nov2021_images/nov2021_036_0_0.jpg,True,True,,15.908641815185547,23.737886428833008,38.569252014160156,0.0,255.0,3.529421806335449,0.05811903211805555,4032,3024
img_3b8edb9e8091,nov2021_036_0_2.jpg,nov2021,036,nov2021_036,nov2021_036_0,0,darkfield,nov2021/nov2021_images/nov2021_036_0_2.jpg,True,True,,15.705177307128906,131.41163635253906,49.464317321777344,1.0,245.0,2.7126665115356445,0.0762012622974537,4032,3024
img_3fc36a6ac878,nov2021_036_1_0.jpg,nov2021,036,nov2021_036,nov2021_036_1,1,brightfield,nov2021/nov2021_images/nov2021_036_1_0.jpg,True,True,,18.37630271911621,1.322993516921997,6.423828125,0.0,245.0,3.2810492515563965,0.035459165219907406,4032,3024
img_ce3d933e9726,nov2021_036_1_2.jpg,nov2021,036,nov2021_036,nov2021_036_1,1,darkfield,nov2021/nov2021_images/nov2021_036_1_2.jpg,True,True,,22.216041564941406,135.49830627441406,50.45602798461914,0.0,235.0,3.600861072540283,0.060619212962962965,4032,3024
img_67b7ba41b258,nov2021_036_2_0.jpg,nov2021,036,nov2021_036,nov2021_036_2,2,brightfield,nov2021/nov2021_images/nov2021_036_2_0.jpg,True,True,,1.54931640625,1.0166422128677368,1.5875718593597412,0.0,86.0,0.6108552813529968,0.029364691840277776,4032,3024
img_cc505d7ce55b,nov2021_036_2_2.jpg,nov2021,036,nov2021_036,nov2021_036_2,2,darkfield,nov2021/nov2021_images/nov2021_036_2_2.jpg,True,True,,11.696447372436523,136.47503662109375,49.413330078125,0.0,218.0,2.394392967224121,0.05326786747685185,4032,3024
img_2fcc199c3499,nov2021_037_0_0.jpg,nov2021,037,nov2021_037,nov2021_037_0,0,brightfield,nov2021/nov2021_images/nov2021_037_0_0.jpg,True,True,,97.58895874023438,39.390506744384766,44.30126190185547,0.0,255.0,7.466907501220703,0.052978515625,4032,3024
img_8c3f1c5c64f6,nov2021_037_0_2.jpg,nov2021,037,nov2021_037,nov2021_037_0,0,darkfield,nov2021/nov2021_images/nov2021_037_0_2.jpg,True,True,,36.66600036621094,145.58546447753906,53.04913330078125,0.0,244.0,3.6823837757110596,0.0851756908275463,4032,3024
img_d70a072317c2,nov2021_037_1_0.jpg,nov2021,037,nov2021_037,nov2021_037_1,1,brightfield,nov2021/nov2021_images/nov2021_037_1_0.jpg,True,True,,102.16631317138672,37.423038482666016,28.32622718811035,0.0,240.0,8.762258529663086,0.08380805121527778,4032,3024
img_b8bd720260f9,nov2021_037_1_2.jpg,nov2021,037,nov2021_037,nov2021_037_1,1,darkfield,nov2021/nov2021_images/nov2021_037_1_2.jpg,True,True,,15.5343017578125,147.52511596679688,52.63064193725586,0.0,232.0,3.014320135116577,0.10974799262152778,4032,3024
img_9cb903aa11b0,nov2021_037_2_0.jpg,nov2021,037,nov2021_037,nov2021_037_2,2,brightfield,nov2021/nov2021_images/nov2021_037_2_0.jpg,True,True,,37.22582244873047,38.96824645996094,23.956783294677734,4.0,211.0,4.714807510375977,0.07643410011574074,4032,3024
img_53756ba3ee3b,nov2021_037_2_2.jpg,nov2021,037,nov2021_037,nov2021_037_2,2,darkfield,nov2021/nov2021_images/nov2021_037_2_2.jpg,True,True,,9.985848426818848,155.97877502441406,45.65735626220703,29.0,228.0,1.8728059530258179,0.05940077039930555,4032,3024
